1	5752
1	6634
1	11334
1	21012
1	27188
1	31478
1	35405
1	41342
1	41749
1	46283
1	46705
1	68797
1	73298
1	80943
1	85413
1	88456
1	90675
1	94174
1	94599
1	96039
1	131786
1	137002
1	144816
1	150920
1	150927
1	164076
1	174240
1	175552
1	175580
1	176029
1	177309
1	180482
1	184287
1	189837
1	190396
1	204040
1	209600
1	214454
1	214575
1	214775
1	215813
1	221834
1	229423
1	229782
1	235179
1	235407
1	241906
1	246209
1	247702
1	265699
1	270357
1	274396
1	283706
1	302709
1	315225
1	317682
1	323639
1	324074
1	326062
1	326079
1	326083
1	327125
1	333849
1	334177
1	334584
1	335127
1	335292
1	338652
1	372471
1	378933
1	382134
1	382326
1	382343
1	383163
1	383289
1	385912
1	392234
1	393303
1	396241
1	397891
1	398100
1	400690
1	401034
1	401378
1	401471
1	401732
1	402093
1	402593
1	403434
1	407306
1	408874
1	411212
1	411390
1	413343
1	415515
1	415640
1	415855
1	415881
1	417416
1	431735
1	435909
1	436948
1	436967
1	449701
1	451832
1	455144
1	456497
1	458360
1	458365
1	459343
1	461357
1	478489
1	479629
1	480915
1	485287
1	486323
1	489186
1	494403
1	496998
1	497874
1	501872
1	509701
1	512504
1	518434
1	537714
1	539985
1	541585
1	546109
1	557663
1	558122
1	558322
1	558419
1	560496
1	561383
1	561528
1	562730
1	572682
1	574175
1	574899
1	575013
1	575068
1	576000
1	580519
1	580825
1	581887
1	582886
1	589212
1	589738
1	592207
1	594732
1	614335
1	614342
1	615284
1	616238
1	624039
1	624858
1	627145
1	628320
1	629304
1	633558
1	633783
1	645130
1	647526
1	653581
1	657669
1	658283
1	659576
1	686498
1	688696
1	690146
1	690367
1	690919
1	717021
1	720328
1	724562
1	726561
1	727898
1	729666
1	729708
1	732273
1	733209
1	738213
1	738885
1	738927
1	739089
1	739325
1	739339
1	741080
1	741575
1	742239
1	742644
1	743365
1	745402
1	747023
1	749702
1	853658
1	853739
1	854045
1	854288
1	854927
1	856102
1	921661
1	921850
1	922027
1	922627
1	924986
1	926164
1	928409
1	932813
1	933378
1	934219
1	934279
1	934389
1	1000817
1	1001162
1	1001511
1	1003197
1	1005385
1	1008167
1	1008487
1	1008948
1	1010298
1	1015040
1	1015369
1	1016059
1	1016341
1	1016824
1	1018259
1	1024084
1	1024991
1	1029542
1	1029733
1	1030635
1	1031454
1	1032266
1	1032399
1	1033118
1	1033820
1	1033892
1	1033910
1	1037022
1	1038172
1	1038357
1	1038485
1	1040616
1	1040645
1	1040823
1	1041588
1	1042211
1	1042259
1	1045327
1	1046569
1	1046858
1	1047169
1	1047535
1	1060728
1	1061476
1	1062977
1	1063512
1	1063945
1	1066830
1	1069716
1	1069784
1	1069788
1	1071106
1	1072118
1	1072119
1	1073241
1	1078457
1	1086442
1	1088665
1	1089774
1	1091661
1	1095888
1	1096573
1	1096844
1	1098158
1	1098264
1	1098577
1	1101825
1	1102014
1	1103361
1	1103504
